"topic","question_type","bank_row_index","row_identity","target_word","sentence","structure_id","tags","cefr","difficulty","variant_group","lemma_key","source"
"food","mc_quiz",339,"339 | eating | eating","eating","I am eating now.","present_continuous","be|present_continuous|time_now","a1","2","","eating","sentence_bank"
"food","fill_blanks",339,"339 | eating | eating","eating","I am eating now.","present_continuous","be|present_continuous|time_now","a1","2","","eating","sentence_bank"
"food","mc_quiz",400,"400 | cook | cook","cook","I can cook.","abilities_modal","can_affirmative|ability|movement","a1","1","vg_c16ed03fda42685f","cook","sentence_bank"
"food","fill_blanks",400,"400 | cook | cook","cook","I can cook.","abilities_modal","can_affirmative|ability|movement","a1","1","vg_c16ed03fda42685f","cook","sentence_bank"
"food","mc_quiz",409,"409 | food | food","food","I can smell the food.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","food","sentence_bank"
"food","fill_blanks",409,"409 | food | food","food","I can smell the food.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","food","sentence_bank"
"food","mc_quiz",410,"410 | rice | rice","rice","I can smell the rice.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","rice","sentence_bank"
"food","fill_blanks",410,"410 | rice | rice","rice","I can smell the rice.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","rice","sentence_bank"
"food","mc_quiz",411,"411 | bread | bread","bread","I can smell the bread.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","bread","sentence_bank"
"food","fill_blanks",411,"411 | bread | bread","bread","I can smell the bread.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","bread","sentence_bank"
"food","mc_quiz",412,"412 | coffee | coffee","coffee","I can smell the coffee.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","coffee","sentence_bank"
"food","fill_blanks",412,"412 | coffee | coffee","coffee","I can smell the coffee.","abilities_modal","can_affirmative|smell|sense","a1","2","vg_1731df7bcbbe7da9","coffee","sentence_bank"
"food","mc_quiz",448,"448 | fish | fish","fish","I have seven small orange fish.","possession_have","have|numbers|adjective|color|plural|animals","a1","3","","fish","sentence_bank"
"food","fill_blanks",448,"448 | fish | fish","fish","I have seven small orange fish.","possession_have","have|numbers|adjective|color|plural|animals","a1","3","","fish","sentence_bank"
"food","mc_quiz",449,"449 | apples | apples","apples","I have three big red apples.","possession_have","have|numbers|adjective|color|plural|food","a1","3","","apples","sentence_bank"
"food","fill_blanks",449,"449 | apples | apples","apples","I have three big red apples.","possession_have","have|numbers|adjective|color|plural|food","a1","3","","apples","sentence_bank"
"food","mc_quiz",451,"451 | apples | apples","apples","I like apples.","likes_preferences","present_simple|likes|food|plural","a1","1","","apples","sentence_bank"
"food","fill_blanks",451,"451 | apples | apples","apples","I like apples.","likes_preferences","present_simple|likes|food|plural","a1","1","","apples","sentence_bank"
"food","mc_quiz",452,"452 | cheese | cheese","cheese","I like cheese.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","cheese","sentence_bank"
"food","fill_blanks",452,"452 | cheese | cheese","cheese","I like cheese.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","cheese","sentence_bank"
"food","mc_quiz",453,"453 | bread | bread","bread","I like bread.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","bread","sentence_bank"
"food","fill_blanks",453,"453 | bread | bread","bread","I like bread.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","bread","sentence_bank"
"food","mc_quiz",454,"454 | rice | rice","rice","I like rice.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","rice","sentence_bank"
"food","fill_blanks",454,"454 | rice | rice","rice","I like rice.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","rice","sentence_bank"
"food","mc_quiz",455,"455 | pizza | pizza","pizza","I like pizza.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","pizza","sentence_bank"
"food","fill_blanks",455,"455 | pizza | pizza","pizza","I like pizza.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","pizza","sentence_bank"
"food","mc_quiz",456,"456 | soup | soup","soup","I like soup.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","soup","sentence_bank"
"food","fill_blanks",456,"456 | soup | soup","soup","I like soup.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","soup","sentence_bank"
"food","mc_quiz",457,"457 | chocolate | chocolate","chocolate","I like chocolate.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","chocolate","sentence_bank"
"food","fill_blanks",457,"457 | chocolate | chocolate","chocolate","I like chocolate.","likes_preferences","present_simple|likes|food|mass_noun","a1","1","vg_accc107ed551cc36","chocolate","sentence_bank"
"food","mc_quiz",458,"458 | bananas | bananas","bananas","I love bananas.","likes_preferences","present_simple|loves|food|plural","a1","1","","bananas","sentence_bank"
"food","fill_blanks",458,"458 | bananas | bananas","bananas","I love bananas.","likes_preferences","present_simple|loves|food|plural","a1","1","","bananas","sentence_bank"
"food","mc_quiz",461,"461 | fish | fish","fish","I see a blue fish.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_5b355d4730ea37c7","fish","sentence_bank"
"food","fill_blanks",461,"461 | fish | fish","fish","I see a blue fish.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_5b355d4730ea37c7","fish","sentence_bank"
"food","mc_quiz",474,"474 | fish | fish","fish","I see a fish.","see_descriptions","present_simple|see|article_a|singular","a1","1","vg_c5a11b3c8a9e4cde","fish","sentence_bank"
"food","fill_blanks",474,"474 | fish | fish","fish","I see a fish.","see_descriptions","present_simple|see|article_a|singular","a1","1","vg_c5a11b3c8a9e4cde","fish","sentence_bank"
"food","mc_quiz",481,"481 | drink | drink","drink","I see a cold drink.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_e11c0ba593a51084","drink","sentence_bank"
"food","fill_blanks",481,"481 | drink | drink","drink","I see a cold drink.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_e11c0ba593a51084","drink","sentence_bank"
"food","mc_quiz",482,"482 | water | water","water","I see a cold water.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_e11c0ba593a51084","water","sentence_bank"
"food","fill_blanks",482,"482 | water | water","water","I see a cold water.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_e11c0ba593a51084","water","sentence_bank"
"food","mc_quiz",483,"483 | soda | soda","soda","I see a cold soda.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_e11c0ba593a51084","soda","sentence_bank"
"food","fill_blanks",483,"483 | soda | soda","soda","I see a cold soda.","see_descriptions","present_simple|see|adjective|article_a|singular","a1","2","vg_e11c0ba593a51084","soda","sentence_bank"
"food","mc_quiz",484,"484 | apple | apple","apple","I see a green apple.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_b9e3cb7d77063e39","apple","sentence_bank"
"food","fill_blanks",484,"484 | apple | apple","apple","I see a green apple.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_b9e3cb7d77063e39","apple","sentence_bank"
"food","mc_quiz",485,"485 | banana | banana","banana","I see a green banana.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_b9e3cb7d77063e39","banana","sentence_bank"
"food","fill_blanks",485,"485 | banana | banana","banana","I see a green banana.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_b9e3cb7d77063e39","banana","sentence_bank"
"food","mc_quiz",486,"486 | pear | pear","pear","I see a green pear.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_b9e3cb7d77063e39","pear","sentence_bank"
"food","fill_blanks",486,"486 | pear | pear","pear","I see a green pear.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_b9e3cb7d77063e39","pear","sentence_bank"
"food","mc_quiz",501,"501 | grape | grape","grape","I see a purple grape.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_eb565f44cd969e78","grape","sentence_bank"
"food","fill_blanks",501,"501 | grape | grape","grape","I see a purple grape.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_eb565f44cd969e78","grape","sentence_bank"
"food","mc_quiz",521,"521 | fish | fish","fish","I see a white fish.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_aac1c809316b3391","fish","sentence_bank"
"food","fill_blanks",521,"521 | fish | fish","fish","I see a white fish.","see_descriptions","present_simple|see|color|article_a|singular","a1","2","vg_aac1c809316b3391","fish","sentence_bank"
"food","mc_quiz",526,"526 | apple | apple","apple","I see an old apple.","see_descriptions","present_simple|see|adjective|article_an|singular","a1","2","vg_f1c6a0f55bc7118d","apple","sentence_bank"
"food","fill_blanks",526,"526 | apple | apple","apple","I see an old apple.","see_descriptions","present_simple|see|adjective|article_an|singular","a1","2","vg_f1c6a0f55bc7118d","apple","sentence_bank"
"food","mc_quiz",527,"527 | orange | orange","orange","I see an old orange.","see_descriptions","present_simple|see|adjective|article_an|singular","a1","2","vg_f1c6a0f55bc7118d","orange","sentence_bank"
"food","fill_blanks",527,"527 | orange | orange","orange","I see an old orange.","see_descriptions","present_simple|see|adjective|article_an|singular","a1","2","vg_f1c6a0f55bc7118d","orange","sentence_bank"
"food","mc_quiz",528,"528 | egg | egg","egg","I see an old egg.","see_descriptions","present_simple|see|adjective|article_an|singular","a1","2","vg_f1c6a0f55bc7118d","egg","sentence_bank"
"food","fill_blanks",528,"528 | egg | egg","egg","I see an old egg.","see_descriptions","present_simple|see|adjective|article_an|singular","a1","2","vg_f1c6a0f55bc7118d","egg","sentence_bank"
"food","mc_quiz",530,"530 | orange | orange","orange","I see an orange.","see_descriptions","present_simple|see|article_an|singular|food","a1","1","vg_c3b6e654f9be013b","orange","sentence_bank"
"food","fill_blanks",530,"530 | orange | orange","orange","I see an orange.","see_descriptions","present_simple|see|article_an|singular|food","a1","1","vg_c3b6e654f9be013b","orange","sentence_bank"
"food","mc_quiz",531,"531 | apple | apple","apple","I see an apple.","see_descriptions","present_simple|see|article_an|singular|food","a1","1","vg_c3b6e654f9be013b","apple","sentence_bank"
"food","fill_blanks",531,"531 | apple | apple","apple","I see an apple.","see_descriptions","present_simple|see|article_an|singular|food","a1","1","vg_c3b6e654f9be013b","apple","sentence_bank"
"food","mc_quiz",532,"532 | egg | egg","egg","I see an egg.","see_descriptions","present_simple|see|article_an|singular|food","a1","1","vg_c3b6e654f9be013b","egg","sentence_bank"
"food","fill_blanks",532,"532 | egg | egg","egg","I see an egg.","see_descriptions","present_simple|see|article_an|singular|food","a1","1","vg_c3b6e654f9be013b","egg","sentence_bank"
"food","mc_quiz",539,"539 | apples | apples","apples","I see four green apples.","see_descriptions","present_simple|see|numbers|color|plural|food","a1","3","","apples","sentence_bank"
"food","fill_blanks",539,"539 | apples | apples","apples","I see four green apples.","see_descriptions","present_simple|see|numbers|color|plural|food","a1","3","","apples","sentence_bank"
"food","mc_quiz",543,"543 | eggs | eggs","eggs","I see nine white eggs.","see_descriptions","present_simple|see|numbers|color|plural","a1","3","","eggs","sentence_bank"
"food","fill_blanks",543,"543 | eggs | eggs","eggs","I see nine white eggs.","see_descriptions","present_simple|see|numbers|color|plural","a1","3","","eggs","sentence_bank"
"food","mc_quiz",548,"548 | apple | apple","apple","I see one big red apple.","see_descriptions","present_simple|see|numbers|adjective|color|singular","a1","3","vg_c4ebb333eaa85c73","apple","sentence_bank"
"food","fill_blanks",548,"548 | apple | apple","apple","I see one big red apple.","see_descriptions","present_simple|see|numbers|adjective|color|singular","a1","3","vg_c4ebb333eaa85c73","apple","sentence_bank"
"food","mc_quiz",569,"569 | fish | fish","fish","I see three fast fish.","see_descriptions","present_simple|see|numbers|adjective|plural|animals","a1","3","","fish","sentence_bank"
"food","fill_blanks",569,"569 | fish | fish","fish","I see three fast fish.","see_descriptions","present_simple|see|numbers|adjective|plural|animals","a1","3","","fish","sentence_bank"
"food","mc_quiz",599,"599 | apple | apple","apple","Is it a red apple?","yes_no_questions","be|yes_no_question|color|article_a|singular|food","a1","2","vg_80bd3986579157ea","apple","sentence_bank"
"food","fill_blanks",599,"599 | apple | apple","apple","Is it a red apple?","yes_no_questions","be|yes_no_question|color|article_a|singular|food","a1","2","vg_80bd3986579157ea","apple","sentence_bank"
"food","mc_quiz",600,"600 | banana | banana","banana","Is it a red banana?","yes_no_questions","be|yes_no_question|color|article_a|singular|food","a1","2","vg_80bd3986579157ea","banana","sentence_bank"
"food","fill_blanks",600,"600 | banana | banana","banana","Is it a red banana?","yes_no_questions","be|yes_no_question|color|article_a|singular|food","a1","2","vg_80bd3986579157ea","banana","sentence_bank"
"food","mc_quiz",601,"601 | orange | orange","orange","Is it a red orange?","yes_no_questions","be|yes_no_question|color|article_a|singular|food","a1","2","vg_80bd3986579157ea","orange","sentence_bank"
"food","fill_blanks",601,"601 | orange | orange","orange","Is it a red orange?","yes_no_questions","be|yes_no_question|color|article_a|singular|food","a1","2","vg_80bd3986579157ea","orange","sentence_bank"
